date,total_sales,total_promotion,active_stores,product_families,oil_price,is_holiday,year,month,day,day_of_week,week_of_year,is_weekend
2016-01-12,647058.461085,3683,54,33,30.42,0,2016,1,12,1,2,0
2016-01-13,660045.317135,8823,54,33,30.42,0,2016,1,13,2,2,0
2016-01-14,561972.62307,1917,54,33,31.22,0,2016,1,14,3,2,0
2016-01-15,671027.100027,7696,54,33,29.45,0,2016,1,15,4,2,0
2016-01-16,959827.146436,2282,54,33,,0,2016,1,16,5,2,1
2016-01-17,1057997.343303,3141,54,33,,0,2016,1,17,6,2,1
2016-01-18,709784.229951,2201,54,33,28.96,0,2016,1,18,0,3,0
2016-01-19,630929.75099,4738,54,33,28.47,0,2016,1,19,1,3,0
2016-01-20,738744.013045,10589,54,33,26.68,0,2016,1,20,2,3,0
2016-01-21,552820.7690359,940,54,33,29.55,0,2016,1,21,3,3,0
2016-01-22,648431.428037,6542,54,33,32.07,0,2016,1,22,4,3,0
2016-01-23,906754.833923,924,54,33,,0,2016,1,23,5,3,1
2016-01-24,980927.7570135,1964,54,33,,0,2016,1,24,6,3,1
2016-01-25,658090.687097,782,54,33,30.31,0,2016,1,25,0,4,0
2016-01-26,609465.787904,3075,54,33,29.54,0,2016,1,26,1,4,0
2016-01-27,647254.67807,8217,54,33,32.32,0,2016,1,27,2,4,0
2016-01-28,533709.8489592,2483,54,33,33.21,0,2016,1,28,3,4,0
2016-01-29,660492.758086,8261,54,33,33.66,0,2016,1,29,4,4,0
2016-01-30,969938.376831,2791,54,33,,0,2016,1,30,5,4,1
2016-01-31,1093211.2294,3759,54,33,,0,2016,1,31,6,4,1
2016-02-01,872063.3148838,2805,54,33,31.62,0,2016,2,1,0,5,0
2016-02-02,765233.207779,4924,54,33,29.9,0,2016,2,2,1,5,0
2016-02-03,772360.939004,9935,54,33,32.29,0,2016,2,3,2,5,0
2016-02-04,650328.166941,3326,54,33,31.63,0,2016,2,4,3,5,0
2016-02-05,768586.5079877,9244,54,33,30.86,0,2016,2,5,4,5,0
2016-02-06,941954.07605,3667,54,33,,0,2016,2,6,5,5,1
2016-02-07,697791.630994,4184,54,33,,0,2016,2,7,6,5,1
2016-02-08,636542.677274,3245,54,33,29.71,1,2016,2,8,0,6,0
2016-02-09,746939.64016,5542,54,33,27.96,1,2016,2,9,1,6,0
2016-02-10,790988.713851,10965,54,33,27.54,0,2016,2,10,2,6,0
2016-02-11,646376.371075,5650,54,33,26.19,0,2016,2,11,3,6,0
2016-02-12,698152.0698755,11248,54,33,29.32,0,2016,2,12,4,6,0
2016-02-13,859023.0269945,6018,54,33,,0,2016,2,13,5,6,1
2016-02-14,940214.498527,6966,54,33,,0,2016,2,14,6,6,1
2016-02-15,746671.290005,5744,54,33,29.185000000000002,0,2016,2,15,0,7,0
2016-02-16,719111.88609,6223,54,33,29.05,0,2016,2,16,1,7,0
2016-02-17,723794.722013,11241,54,33,30.68,0,2016,2,17,2,7,0
2016-02-18,570072.678149,3949,54,33,30.77,0,2016,2,18,3,7,0
2016-02-19,672510.133621,9501,54,33,29.59,0,2016,2,19,4,7,0
2016-02-20,883790.2212395,4278,54,33,,0,2016,2,20,5,7,1
2016-02-21,991384.2700283,5431,54,33,,0,2016,2,21,6,7,1
2016-02-22,698907.63622,4009,54,33,31.37,0,2016,2,22,0,8,0
2016-02-23,641329.0610941,6027,54,33,31.84,0,2016,2,23,1,8,0
2016-02-24,675573.377814,11117,54,33,30.35,0,2016,2,24,2,8,0
2016-02-25,557959.327812,3236,54,33,31.4,0,2016,2,25,3,8,0
2016-02-26,641922.8016649,9782,54,33,31.65,0,2016,2,26,4,8,0
2016-02-27,916704.0687289999,5172,54,33,,0,2016,2,27,5,8,1
2016-02-28,994502.727301,6156,54,33,,0,2016,2,28,6,8,1
2016-02-29,726619.7578255,3956,54,33,32.74,0,2016,2,29,0,9,0
2016-03-01,897927.643296,6666,54,33,34.39,0,2016,3,1,1,9,0
2016-03-02,878452.364907,11706,54,33,34.57,1,2016,3,2,2,9,0
2016-03-03,671564.7523075,3490,54,33,34.56,0,2016,3,3,3,9,0
2016-03-04,747546.7958183,9322,54,33,35.91,0,2016,3,4,4,9,0
2016-03-05,1028620.677053,3909,54,33,,0,2016,3,5,5,9,1
2016-03-06,1078958.5091855,4730,54,33,,0,2016,3,6,6,9,1
2016-03-07,738126.524119,3446,54,33,37.9,0,2016,3,7,0,10,0
2016-03-08,642291.3448895,5398,54,33,36.67,0,2016,3,8,1,10,0
2016-03-09,694645.8489091,10754,54,33,37.62,0,2016,3,9,2,10,0
2016-03-10,572491.856825,3430,54,33,37.77,0,2016,3,10,3,10,0
2016-03-11,664893.5129268001,9111,54,33,38.51,0,2016,3,11,4,10,0
2016-03-12,898101.109871,3825,54,33,,0,2016,3,12,5,10,1
2016-03-13,954980.3301475,4613,54,33,,0,2016,3,13,6,10,1
2016-03-14,668066.393105,3453,54,33,37.2,0,2016,3,14,0,11,0
2016-03-15,668186.702459,5709,54,33,36.32,0,2016,3,15,1,11,0
2016-03-16,739805.377693,10828,54,33,38.43,0,2016,3,16,2,11,0
2016-03-17,580452.5319757,4979,54,33,40.17,0,2016,3,17,3,11,0
2016-03-18,666756.8191527,9539,54,33,39.47,0,2016,3,18,4,11,0
2016-03-19,895038.512068,4430,54,33,,0,2016,3,19,5,11,1
2016-03-20,929605.582019,5296,54,33,,0,2016,3,20,6,11,1
2016-03-21,690469.800941,4119,54,33,39.91,0,2016,3,21,0,12,0
2016-03-22,622695.8369947,5900,54,33,41.45,0,2016,3,22,1,12,0
2016-03-23,714881.17408,11249,54,33,38.28,0,2016,3,23,2,12,0
2016-03-24,660489.8450025,2340,54,33,38.14,0,2016,3,24,3,12,0
2016-03-25,633524.200062,7584,54,33,38.065,1,2016,3,25,4,12,0
2016-03-26,800133.5174955,2400,54,33,,0,2016,3,26,5,12,1
2016-03-27,833336.064862,3329,54,33,,0,2016,3,27,6,12,1
2016-03-28,661057.8656583,2380,54,33,37.99,0,2016,3,28,0,13,0
2016-03-29,621166.0630926,4467,54,33,36.91,0,2016,3,29,1,13,0
2016-03-30,660138.988943,9807,54,33,36.91,0,2016,3,30,2,13,0
2016-03-31,617374.3379607,3581,54,33,36.94,0,2016,3,31,3,13,0
2016-04-01,872467.3200749999,9793,54,33,35.36,1,2016,4,1,4,13,0
2016-04-02,1150824.580929,3941,54,33,,0,2016,4,2,5,13,1
2016-04-03,1266908.291001,5092,54,33,,0,2016,4,3,6,13,1
2016-04-04,795237.1920634999,3643,54,33,34.3,0,2016,4,4,0,14,0
2016-04-05,725750.101045,5677,54,33,34.52,0,2016,4,5,1,14,0
2016-04-06,744784.8430795,11186,54,33,37.74,0,2016,4,6,2,14,0
2016-04-07,587939.720177,3080,54,33,37.3,0,2016,4,7,3,14,0
2016-04-08,689727.1961377,9240,54,33,39.74,0,2016,4,8,4,14,0
2016-04-09,927981.389244,4143,54,33,,0,2016,4,9,5,14,1
2016-04-10,1008876.737901,5403,54,33,,0,2016,4,10,6,14,1
2016-04-11,665348.963943,4377,54,33,40.46,0,2016,4,11,0,15,0
2016-04-12,651657.0342615,6825,54,33,42.12,1,2016,4,12,1,15,0
2016-04-13,672611.48105,12374,54,33,41.7,0,2016,4,13,2,15,0
2016-04-14,546785.2089455,3484,54,33,41.45,1,2016,4,14,3,15,0
2016-04-15,667606.299867,9158,54,33,40.4,0,2016,4,15,4,15,0
2016-04-16,862121.492036,3954,54,33,,1,2016,4,16,5,15,1
2016-04-17,1271833.739255,4986,54,33,,1,2016,4,17,6,15,1
2016-04-18,1345920.6048929,4075,54,33,39.74,1,2016,4,18,0,16,0
2016-04-19,1152089.208085,6110,54,33,40.88,1,2016,4,19,1,16,0
2016-04-20,1062426.2900389,12650,54,33,42.72,1,2016,4,20,2,16,0
2016-04-21,1001079.779168,5526,54,33,43.18,1,2016,4,21,3,16,0
2016-04-22,857059.24399,11038,54,33,42.76,1,2016,4,22,4,16,0
2016-04-23,1022143.1346499,5737,54,33,,1,2016,4,23,5,16,1
2016-04-24,1039369.932014,6762,54,33,,1,2016,4,24,6,16,1
2016-04-25,680000.753839,5125,54,33,41.67,1,2016,4,25,0,17,0
2016-04-26,704799.4182328,7306,54,33,42.52,1,2016,4,26,1,17,0
2016-04-27,670288.098041,13522,54,33,45.29,1,2016,4,27,2,17,0
2016-04-28,543339.849013,6363,54,33,46.03,1,2016,4,28,3,17,0
2016-04-29,708711.428894,14393,54,33,45.98,1,2016,4,29,4,17,0
2016-04-30,1067335.770093,10349,54,33,,1,2016,4,30,5,17,1
2016-05-01,1270121.20756,12056,54,33,,1,2016,5,1,6,17,1
2016-05-02,973985.670432,9677,54,33,44.75,1,2016,5,2,0,18,0
2016-05-03,792205.5501393,12286,54,33,43.65,1,2016,5,3,1,18,0
2016-05-04,798654.4540987,17422,54,33,43.77,1,2016,5,4,2,18,0
2016-05-05,648701.6029645,9971,54,33,44.33,1,2016,5,5,3,18,0
2016-05-06,761422.5161262,16096,54,33,44.58,1,2016,5,6,4,18,0
2016-05-07,1071192.776983,10650,54,33,,1,2016,5,7,5,18,1
2016-05-08,820824.6380683,10736,54,33,,1,2016,5,8,6,18,1
2016-05-09,771767.6541339,10233,54,33,43.45,1,2016,5,9,0,19,0
2016-05-10,693010.486981,12099,54,33,44.68,1,2016,5,10,1,19,0
2016-05-11,727543.4630335,15793,54,33,46.21,1,2016,5,11,2,19,0
2016-05-12,603394.2070997,8951,54,33,46.64,1,2016,5,12,3,19,0
2016-05-13,666833.8999414,14003,54,33,46.22,1,2016,5,13,4,19,0
2016-05-14,932869.5212631,9545,54,33,,1,2016,5,14,5,19,1
2016-05-15,1070331.66738,10418,54,33,,1,2016,5,15,6,19,1
2016-05-16,748112.686851,8877,54,33,47.72,1,2016,5,16,0,20,0
2016-05-17,661930.83884,10975,54,33,48.29,0,2016,5,17,1,20,0
2016-05-18,671232.9593407,14599,54,33,48.12,0,2016,5,18,2,20,0
2016-05-19,581470.5602065,8973,54,33,48.16,0,2016,5,19,3,20,0
2016-05-20,706024.0579254,14004,54,33,47.67,0,2016,5,20,4,20,0
2016-05-21,910757.16309,9307,54,33,,0,2016,5,21,5,20,1
2016-05-22,1030671.62292,10339,54,33,,0,2016,5,22,6,20,1
2016-05-23,695004.681298,8534,54,33,48.12,0,2016,5,23,0,21,0
2016-05-24,606377.2052165,10606,54,33,48.04,1,2016,5,24,1,21,0
2016-05-25,637512.038734,15657,54,33,49.1,0,2016,5,25,2,21,0
2016-05-26,571968.623123,10758,54,33,49.0,0,2016,5,26,3,21,0
2016-05-27,852689.219312,17133,54,33,49.36,1,2016,5,27,4,21,0
2016-05-28,816187.2200643,11524,54,33,,0,2016,5,28,5,21,1
2016-05-29,959853.658039,12737,54,33,,0,2016,5,29,6,21,1
2016-05-30,752452.419172,11392,54,33,49.230000000000004,0,2016,5,30,0,22,0
2016-05-31,974327.9898907,14668,54,33,49.1,0,2016,5,31,1,22,0
2016-06-01,811525.320315,15912,54,33,49.07,0,2016,6,1,2,22,0
2016-06-02,694535.9356793,8059,54,33,49.14,0,2016,6,2,3,22,0
2016-06-03,742363.085208,11747,54,33,48.69,0,2016,6,3,4,22,0
2016-06-04,1011996.61607,6666,54,33,,0,2016,6,4,5,22,1
2016-06-05,1123734.4361,7628,54,33,,0,2016,6,5,6,22,1
2016-06-06,729894.222866,6262,54,33,49.71,0,2016,6,6,0,23,0
2016-06-07,658714.653306,8345,54,33,50.37,0,2016,6,7,1,23,0
2016-06-08,696747.5498651,13972,54,33,51.23,0,2016,6,8,2,23,0
2016-06-09,547139.6129411,6261,54,33,50.52,0,2016,6,9,3,23,0
2016-06-10,637354.31962,12011,54,33,49.09,0,2016,6,10,4,23,0
2016-06-11,845838.2061645,7639,54,33,,0,2016,6,11,5,23,1
2016-06-12,947479.764963,8585,54,33,,0,2016,6,12,6,23,1
2016-06-13,685382.193062,7235,54,33,48.89,0,2016,6,13,0,24,0
2016-06-14,622267.7731045,9714,54,33,48.49,0,2016,6,14,1,24,0
2016-06-15,708327.6370845,16034,54,33,47.92,0,2016,6,15,2,24,0
2016-06-16,620526.243001,7642,54,33,46.14,0,2016,6,16,3,24,0
2016-06-17,737897.438279,13274,54,33,48.0,0,2016,6,17,4,24,0
2016-06-18,972971.109711,8524,54,33,,0,2016,6,18,5,24,1
2016-06-19,837363.023871,8814,54,33,,0,2016,6,19,6,24,1
2016-06-20,735754.3648971,7609,54,33,49.4,0,2016,6,20,0,25,0
2016-06-21,679248.0220203,9623,54,33,48.95,0,2016,6,21,1,25,0
2016-06-22,677730.6512057,15476,54,33,49.16,0,2016,6,22,2,25,0
2016-06-23,559653.337429,6384,54,33,49.34,1,2016,6,23,3,25,0
2016-06-24,641812.675912,11846,54,33,46.7,0,2016,6,24,4,25,0
2016-06-25,860296.8349625,6984,54,33,,1,2016,6,25,5,25,1
2016-06-26,954344.666933,8257,54,33,,0,2016,6,26,6,25,1
2016-06-27,684735.608995,6513,54,33,45.8,0,2016,6,27,0,26,0
2016-06-28,596948.934953,8118,54,33,47.93,0,2016,6,28,1,26,0
2016-06-29,632489.476942,13620,54,33,49.85,0,2016,6,29,2,26,0
2016-06-30,554144.864923,6662,54,33,48.27,0,2016,6,30,3,26,0
2016-07-01,857027.5539605,12713,54,33,49.02,0,2016,7,1,4,26,0
2016-07-02,1078485.141848,7331,54,33,,0,2016,7,2,5,26,1
2016-07-03,1126713.707945,8070,54,33,,1,2016,7,3,6,26,1
2016-07-04,850891.598845,6906,54,33,47.875,0,2016,7,4,0,27,0
2016-07-05,728011.558041,9188,54,33,46.73,0,2016,7,5,1,27,0
2016-07-06,752110.940641,16405,54,33,47.37,0,2016,7,6,2,27,0
2016-07-07,591702.7820185,5265,54,33,45.22,0,2016,7,7,3,27,0
2016-07-08,688563.400224,12532,54,33,45.37,0,2016,7,8,4,27,0
2016-07-09,868259.9708787,7671,54,33,,0,2016,7,9,5,27,1
2016-07-10,932486.3001359,8786,54,33,,0,2016,7,10,6,27,1
2016-07-11,688436.1450485,7134,54,33,44.73,0,2016,7,11,0,28,0
2016-07-12,627039.780111,8817,54,33,46.82,0,2016,7,12,1,28,0
2016-07-13,642494.4024465,13382,54,33,44.87,0,2016,7,13,2,28,0
2016-07-14,535124.328126,5346,54,33,45.64,0,2016,7,14,3,28,0
2016-07-15,675032.4290353,11407,54,33,45.93,0,2016,7,15,4,28,0
2016-07-16,887192.885063,6365,54,33,,0,2016,7,16,5,28,1
2016-07-17,932586.6967328,7336,54,33,,0,2016,7,17,6,28,1
2016-07-18,702619.751022,5892,54,33,45.23,0,2016,7,18,0,29,0
2016-07-19,633176.2922806,7823,54,33,44.64,0,2016,7,19,1,29,0
2016-07-20,686848.847004,13216,54,33,44.96,0,2016,7,20,2,29,0
2016-07-21,578823.6890245,5644,54,33,43.96,0,2016,7,21,3,29,0
2016-07-22,646633.655341,10352,54,33,43.41,0,2016,7,22,4,29,0
2016-07-23,822292.472006,5882,54,33,,1,2016,7,23,5,29,1
2016-07-24,847867.677942,6813,54,33,,1,2016,7,24,6,29,1
2016-07-25,697383.602092,5681,54,33,42.4,1,2016,7,25,0,30,0
2016-07-26,622771.923903,7550,54,33,42.16,0,2016,7,26,1,30,0
2016-07-27,651121.9849837,10781,54,33,41.9,0,2016,7,27,2,30,0
2016-07-28,533256.2493581,5647,54,33,41.13,0,2016,7,28,3,30,0
2016-07-29,669585.8378729,11243,54,33,41.54,0,2016,7,29,4,30,0
2016-07-30,910213.871959,6377,54,33,,0,2016,7,30,5,30,1
2016-07-31,997916.9572141,7050,54,33,,0,2016,7,31,6,30,1
2016-08-01,895580.405053,5349,54,33,40.05,0,2016,8,1,0,31,0
2016-08-02,777592.8388893,7884,54,33,39.5,0,2016,8,2,1,31,0
2016-08-03,779844.8100532,13361,54,33,40.8,0,2016,8,3,2,31,0
2016-08-04,622883.098161,5955,54,33,41.92,0,2016,8,4,3,31,0
2016-08-05,704092.7391311,11624,54,33,41.83,1,2016,8,5,4,31,0
2016-08-06,858903.2119025,6266,54,33,,0,2016,8,6,5,31,1
2016-08-07,904321.436838,7562,54,33,,0,2016,8,7,6,31,1
2016-08-08,715195.5388238,6231,54,33,43.06,0,2016,8,8,0,32,0
2016-08-09,635538.981035,8593,54,33,42.78,0,2016,8,9,1,32,0
2016-08-10,658457.436112,13998,54,33,41.75,1,2016,8,10,2,32,0
2016-08-11,596729.279945,6448,54,33,43.51,0,2016,8,11,3,32,0
2016-08-12,745662.5051491,11760,54,33,44.47,1,2016,8,12,4,32,0
2016-08-13,714905.9190669,6521,54,33,,0,2016,8,13,5,32,1
2016-08-14,761826.1289779,7400,54,33,,0,2016,8,14,6,32,1
2016-08-15,720032.299881,6925,54,33,45.72,1,2016,8,15,0,33,0
2016-08-16,718671.651353,8896,54,33,46.57,0,2016,8,16,1,33,0
2016-08-17,725945.703034,14445,54,33,46.81,0,2016,8,17,2,33,0
2016-08-18,577350.5209386,6847,54,33,48.2,0,2016,8,18,3,33,0
2016-08-19,678767.115815,12171,54,33,48.48,0,2016,8,19,4,33,0
2016-08-20,828986.33584,7317,54,33,,0,2016,8,20,5,33,1
2016-08-21,901870.149939,8091,54,33,,0,2016,8,21,6,33,1
2016-08-22,714866.233843,6907,54,33,46.8,0,2016,8,22,0,34,0
2016-08-23,660819.9779755,8720,54,33,47.54,0,2016,8,23,1,34,0
2016-08-24,674613.0479498,13484,54,33,46.29,1,2016,8,24,2,34,0
2016-08-25,554421.529139,5714,54,33,46.97,0,2016,8,25,3,34,0
2016-08-26,646698.272887,11058,54,33,47.64,0,2016,8,26,4,34,0
2016-08-27,791047.534486,6313,54,33,,0,2016,8,27,5,34,1
2016-08-28,858802.419759,7180,54,33,,0,2016,8,28,6,34,1
2016-08-29,671845.736816,6096,54,33,46.97,0,2016,8,29,0,35,0
2016-08-30,624711.335056,8397,54,33,46.32,0,2016,8,30,1,35,0
2016-08-31,731430.1240452,14079,54,33,44.68,0,2016,8,31,2,35,0
2016-09-01,718105.570925,6204,54,33,43.17,0,2016,9,1,3,35,0
2016-09-02,837129.587642,11445,54,33,44.39,0,2016,9,2,4,35,0
2016-09-03,1057581.210918,5986,54,33,,0,2016,9,3,5,35,1
2016-09-04,1109985.857533,6669,54,33,,0,2016,9,4,6,35,1
2016-09-05,813763.2950235,5446,54,33,44.620000000000005,0,2016,9,5,0,36,0
2016-09-06,751583.025072,7130,54,33,44.85,0,2016,9,6,1,36,0
2016-09-07,738543.916999,12437,54,33,45.47,0,2016,9,7,2,36,0
2016-09-08,595849.2986095,5757,54,33,47.63,0,2016,9,8,3,36,0
2016-09-09,658969.026968,11435,54,33,45.88,0,2016,9,9,4,36,0
2016-09-10,915938.559049,6595,54,33,,0,2016,9,10,5,36,1
2016-09-11,1017369.2242663,7187,54,33,,0,2016,9,11,6,36,1
2016-09-12,678776.4591265,5902,54,33,46.28,0,2016,9,12,0,37,0
2016-09-13,603427.946974,7836,54,33,44.91,0,2016,9,13,1,37,0
2016-09-14,624262.071976,13238,54,33,43.62,0,2016,9,14,2,37,0
2016-09-15,568324.812986,8373,54,33,43.85,0,2016,9,15,3,37,0
2016-09-16,691912.601466,14453,54,33,43.04,0,2016,9,16,4,37,0
2016-09-17,899219.297508,9645,54,33,,0,2016,9,17,5,37,1
2016-09-18,1018662.657394,10453,54,33,,0,2016,9,18,6,37,1
2016-09-19,681159.341976,8924,54,33,43.34,0,2016,9,19,0,38,0
2016-09-20,650980.3219717001,10992,54,33,43.85,0,2016,9,20,1,38,0
2016-09-21,666928.400013,16166,54,33,45.33,0,2016,9,21,2,38,0
2016-09-22,533276.332017,9185,54,33,46.1,0,2016,9,22,3,38,0
2016-09-23,663685.9846653,14938,54,33,44.36,0,2016,9,23,4,38,0
2016-09-24,861830.389997,10165,54,33,,0,2016,9,24,5,38,1
2016-09-25,952352.5509251,10902,54,33,,0,2016,9,25,6,38,1
2016-09-26,664217.4402937,9248,54,33,45.6,0,2016,9,26,0,39,0
2016-09-27,587908.3278165,11118,54,33,44.65,0,2016,9,27,1,39,0
2016-09-28,631761.1750463,15766,54,33,47.07,1,2016,9,28,2,39,0
2016-09-29,520744.9210333,8746,54,33,47.72,0,2016,9,29,3,39,0
2016-09-30,703198.490806,14020,54,33,47.72,0,2016,9,30,4,39,0
2016-10-01,1175033.65823,9040,54,33,,0,2016,10,1,5,39,1
2016-10-02,1256480.1709663,10009,54,33,,0,2016,10,2,6,39,1
2016-10-03,833060.55889,8527,54,33,48.8,0,2016,10,3,0,40,0
2016-10-04,724113.096039,11381,54,33,48.67,0,2016,10,4,1,40,0
2016-10-05,749712.3000211,16510,54,33,49.75,0,2016,10,5,2,40,0
2016-10-06,581429.340158,8844,54,33,50.44,0,2016,10,6,3,40,0
2016-10-07,797612.239327,14565,54,33,49.76,1,2016,10,7,4,40,0
2016-10-08,932551.706831,9965,54,33,,0,2016,10,8,5,40,1
2016-10-09,1088251.479908,10957,54,33,,1,2016,10,9,6,40,1
2016-10-10,725312.8469015,9518,54,33,49.76,0,2016,10,10,0,41,0
2016-10-11,625271.993952,11499,54,33,50.72,0,2016,10,11,1,41,0
2016-10-12,665126.077693,15499,54,33,50.14,0,2016,10,12,2,41,0
2016-10-13,558859.8909975,9141,54,33,50.47,0,2016,10,13,3,41,0
2016-10-14,667954.207226,14622,54,33,50.35,0,2016,10,14,4,41,0
2016-10-15,890613.591114,9962,54,33,,0,2016,10,15,5,41,1
2016-10-16,1104504.6882152,11029,54,33,,0,2016,10,16,6,41,1
2016-10-17,710456.4240015,8913,54,33,49.97,0,2016,10,17,0,42,0
2016-10-18,630638.592023,10764,54,33,50.3,0,2016,10,18,1,42,0
2016-10-19,647823.468973,15074,54,33,51.59,0,2016,10,19,2,42,0
2016-10-20,583001.280078,8438,54,33,50.31,0,2016,10,20,3,42,0
2016-10-21,669453.5420583,13952,54,33,50.61,0,2016,10,21,4,42,0
2016-10-22,843626.415914,8824,54,33,,0,2016,10,22,5,42,1
2016-10-23,1022953.689959,10108,54,33,,0,2016,10,23,6,42,1
2016-10-24,668507.6451983,8278,54,33,50.18,0,2016,10,24,0,43,0
2016-10-25,610590.8979547,10318,54,33,49.45,0,2016,10,25,1,43,0
2016-10-26,633413.8905697,20046,54,33,48.75,0,2016,10,26,2,43,0
2016-10-27,544361.4798829,12296,54,33,49.71,0,2016,10,27,3,43,0
2016-10-28,638838.252231,18399,54,33,48.72,0,2016,10,28,4,43,0
2016-10-29,841074.6969995,15002,54,33,,0,2016,10,29,5,43,1
2016-10-30,954838.191008,15945,54,33,,0,2016,10,30,6,43,1
2016-10-31,654923.5029715,13089,54,33,46.83,0,2016,10,31,0,44,0
2016-11-01,811832.445984,15036,54,33,46.66,0,2016,11,1,1,44,0
2016-11-02,969033.618953,21832,54,33,45.32,1,2016,11,2,2,44,0
2016-11-03,793811.6841115,13041,54,33,44.66,1,2016,11,3,3,44,0
2016-11-04,858468.216477,17726,54,33,44.07,1,2016,11,4,4,44,0
2016-11-05,887751.298669,13143,54,33,,0,2016,11,5,5,44,1
2016-11-06,1140367.104134,14731,54,33,,1,2016,11,6,6,44,1
2016-11-07,849451.0429045,12332,54,33,44.88,1,2016,11,7,0,45,0
2016-11-08,767439.628434,13995,54,33,44.96,0,2016,11,8,1,45,0
2016-11-09,790276.839009,21413,54,33,45.2,0,2016,11,9,2,45,0
2016-11-10,588241.7590247,11964,54,33,44.62,1,2016,11,10,3,45,0
2016-11-11,713396.4541223,17688,54,33,43.39,1,2016,11,11,4,45,0
2016-11-12,929802.771943,13278,54,33,,1,2016,11,12,5,45,1
2016-11-13,1188982.232398,14446,54,33,,0,2016,11,13,6,45,1
2016-11-14,735723.172977,10519,54,33,43.29,0,2016,11,14,0,46,0
2016-11-15,691801.6290437999,13178,54,33,45.86,0,2016,11,15,1,46,0
2016-11-16,830431.7415873,20041,54,33,45.56,0,2016,11,16,2,46,0
2016-11-17,615228.2560159,9983,54,33,45.37,0,2016,11,17,3,46,0
2016-11-18,738265.552222,15252,54,33,45.69,0,2016,11,18,4,46,0
2016-11-19,935656.0010137,11708,54,33,,0,2016,11,19,5,46,1
2016-11-20,1125178.987911,12877,54,33,,0,2016,11,20,6,46,1
2016-11-21,773762.280859,11295,54,33,47.48,0,2016,11,21,0,47,0
2016-11-22,690281.251004,13276,54,33,48.07,0,2016,11,22,1,47,0
2016-11-23,753685.041456,20488,54,33,46.72,0,2016,11,23,2,47,0
2016-11-24,595457.3062203,11234,54,33,46.72,0,2016,11,24,3,47,0
2016-11-25,737819.484836,17137,54,33,46.72,1,2016,11,25,4,47,0
2016-11-26,908066.823384,12489,54,33,,0,2016,11,26,5,47,1
2016-11-27,1056721.5920875,13624,54,33,,0,2016,11,27,6,47,1
2016-11-28,752583.7680527,11861,54,33,45.66,1,2016,11,28,0,48,0
2016-11-29,645760.5082353,13347,54,33,45.29,0,2016,11,29,1,48,0
2016-11-30,767361.704324,19424,54,33,49.41,0,2016,11,30,2,48,0
2016-12-01,843603.315088,12985,54,33,51.08,0,2016,12,1,3,48,0
2016-12-02,853454.930795,18819,54,33,51.7,0,2016,12,2,4,48,0
2016-12-03,1113440.567059,14279,54,33,,0,2016,12,3,5,48,1
2016-12-04,1276195.0362097,15186,54,33,,0,2016,12,4,6,48,1
2016-12-05,896824.938971,13159,54,33,51.72,1,2016,12,5,0,49,0
2016-12-06,932546.385931,15573,54,33,50.95,1,2016,12,6,1,49,0
2016-12-07,867653.7351403,26861,54,33,49.85,0,2016,12,7,2,49,0
2016-12-08,674077.382905,13681,54,33,50.84,1,2016,12,8,3,49,0
2016-12-09,774941.923982,19275,54,33,51.51,0,2016,12,9,4,49,0
2016-12-10,920050.745917,14826,54,33,,0,2016,12,10,5,49,1
2016-12-11,1119324.243986,16281,54,33,,0,2016,12,11,6,49,1
2016-12-12,844251.703802,13791,54,33,52.74,0,2016,12,12,0,50,0
2016-12-13,747161.615593,16204,54,33,52.99,0,2016,12,13,1,50,0
2016-12-14,829763.2190675,21728,54,33,51.01,0,2016,12,14,2,50,0
2016-12-15,747641.1828753001,14623,54,33,50.9,0,2016,12,15,3,50,0
2016-12-16,918899.786306,20131,54,33,51.93,0,2016,12,16,4,50,0
2016-12-17,1071655.6282493,15863,54,33,,0,2016,12,17,5,50,1
2016-12-18,1260471.9085900001,17228,54,33,,0,2016,12,18,6,50,1
2016-12-19,1028242.8227987,15014,54,33,52.13,0,2016,12,19,0,51,0
2016-12-20,1080402.388032,17863,54,33,52.22,0,2016,12,20,1,51,0
2016-12-21,1181307.3270735,23427,54,33,51.44,1,2016,12,21,2,51,0
2016-12-22,1135849.391084,15486,54,33,51.98,1,2016,12,22,3,51,0
2016-12-23,1282145.5171351,21531,54,33,52.01,1,2016,12,23,4,51,0
2016-12-24,1246837.8430543,15250,54,33,,1,2016,12,24,5,51,1
2016-12-26,1032770.748898,14818,54,33,52.415,1,2016,12,26,0,52,0
2016-12-27,842475.490118,16147,54,33,52.82,0,2016,12,27,1,52,0
2016-12-28,951533.7138481,23634,54,33,54.01,0,2016,12,28,2,52,0
2016-12-29,894108.236835,15877,54,33,53.8,0,2016,12,29,3,52,0
2016-12-30,1163643.0379923,21974,54,33,53.75,0,2016,12,30,4,52,0
2016-12-31,1109012.812049,15984,54,33,,1,2016,12,31,5,52,1
2017-01-01,12082.500997,170,54,33,,1,2017,1,1,6,52,1
2017-01-02,1402306.370834,11812,54,33,53.055,1,2017,1,2,0,1,0
2017-01-03,1104377.0798245,13906,54,33,52.36,0,2017,1,3,1,1,0
2017-01-04,990093.463742,22918,54,33,53.26,0,2017,1,4,2,1,0
2017-01-05,777620.9540695,8550,54,33,53.77,0,2017,1,5,3,1,0
