date,total_sales,total_promotion,active_stores,product_families,oil_price,is_holiday,year,month,day,day_of_week,week_of_year,is_weekend,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_28,sales_rolling_7,sales_rolling_14,sales_rolling_28,quarter,day_of_year,week_of_month,promotion_ratio
2016-07-06,752110.940641,16405,54,33,47.37,0,2016,7,6,2,27,0,728011.558041,632489.476942,677730.6512057,696747.5498651,832537.7003577857,771663.3294924786,752770.8525528143,3,188,1,298.27272727272725
2016-07-07,591702.7820185,5265,54,33,45.22,0,2016,7,7,3,27,0,752110.940641,554144.864923,559653.337429,547139.6129411,849626.4808862143,776976.2073092858,754748.1165090965,3,189,1,95.72727272727273
2016-07-08,688563.400224,12532,54,33,45.37,0,2016,7,8,4,27,0,591702.7820185,857027.5539605,641812.675912,637354.31962,854991.8976141429,779265.453351393,756339.6582618607,3,190,2,227.85454545454544
2016-07-11,688436.1450485,7134,54,33,44.73,0,2016,7,11,0,28,0,932486.3001359,850891.598845,684735.608995,685382.193062,773146.6501120143,781612.2743107572,758433.8504222572,3,193,2,129.70909090909092
2016-07-12,627039.780111,8817,54,33,46.82,0,2016,7,12,1,28,0,688436.1450485,728011.558041,596948.934953,622267.7731045,749938.7281410856,781876.5983145786,758542.9201360607,3,194,2,160.3090909090909
2016-07-13,642494.4024465,13382,54,33,44.87,0,2016,7,13,2,28,0,627039.780111,752110.940641,632489.476942,708327.6370845,735514.1884367999,784025.9443972929,758713.3489577214,3,195,2,243.3090909090909
2016-07-14,535124.328126,5346,54,33,45.64,0,2016,7,14,3,28,0,642494.4024465,591702.7820185,554144.864923,620526.243001,719854.6829804428,784740.5819333286,756362.1620063643,3,196,2,97.2
2016-07-15,675032.4290353,11407,54,33,45.93,0,2016,7,15,4,28,0,535124.328126,688563.400224,857027.5539605,737897.438279,711772.0467100857,783381.9721621143,753312.0936179714,3,197,3,207.4
2016-07-18,702619.751022,5892,54,33,45.23,0,2016,7,18,0,29,0,932586.6967328,688436.1450485,850891.598845,735754.3648971,712558.0952233,742852.3726676572,751404.2521526179,3,200,3,107.12727272727273
2016-07-19,633176.2922806,7823,54,33,44.64,0,2016,7,19,1,29,0,702619.751022,627039.780111,728011.558041,679248.0220203,714584.3246480857,732261.5263945858,750220.8730856499,3,201,3,142.23636363636365
2016-07-20,686848.847004,13216,54,33,44.96,0,2016,7,20,2,29,0,633176.2922806,642494.4024465,752110.940641,677730.6512057,715460.9692437428,725487.5788402715,748575.4541663751,3,202,3,240.29090909090908
2016-07-21,578823.6890245,5644,54,33,43.96,0,2016,7,21,3,29,0,686848.847004,535124.328126,591702.7820185,559653.337429,721797.3184662428,720826.0007233428,748901.1040163143,3,203,3,102.61818181818182
2016-07-22,646633.655341,10352,54,33,43.41,0,2016,7,22,4,29,0,578823.6890245,675032.4290353,688563.400224,641812.675912,728040.0843088857,719906.0655094858,749585.7594304392,3,204,4,188.21818181818182
2016-07-25,697383.602092,5681,54,33,42.4,1,2016,7,25,0,30,0,847867.677942,702619.751022,688436.1450485,684735.608995,702608.9120885857,707583.5036559429,744597.88898335,3,207,4,103.2909090909091
2016-07-26,622771.923903,7550,54,33,42.16,0,2016,7,26,1,30,0,697383.602092,633176.2922806,627039.780111,596948.934953,701860.8908128714,708222.6077304786,745049.6030225286,3,208,4,137.27272727272728
2016-07-27,651121.9849837,10781,54,33,41.9,0,2016,7,27,2,30,0,622771.923903,686848.847004,642494.4024465,632489.476942,700374.5524732143,707917.7608584786,745971.8526278858,3,209,4,196.01818181818183
2016-07-28,533256.2493581,5647,54,33,41.13,0,2016,7,28,3,30,0,651121.9849837,578823.6890245,535124.328126,554144.864923,695270.7150417429,708534.0167539929,746637.2993436607,3,210,4,102.67272727272727
2016-07-29,669585.8378729,11243,54,33,41.54,0,2016,7,29,4,30,0,533256.2493581,646633.655341,675032.4290353,857027.5539605,688761.0808036857,708400.5825562858,745891.2773592,3,211,5,204.4181818181818
2016-08-01,895580.405053,5349,54,33,40.05,0,2016,8,1,0,31,0,997916.9572141,697383.602092,702619.751022,850891.598845,726035.7753403999,714322.3437144927,728587.3581910749,3,214,1,97.25454545454545
2016-08-02,777592.8388893,7884,54,33,39.5,0,2016,8,2,1,31,0,895580.405053,622771.923903,633176.2922806,728011.558041,754349.6043348286,728105.2475738499,730183.3869842179,3,215,1,143.34545454545454
2016-08-03,779844.8100532,13361,54,33,40.8,0,2016,8,3,2,31,0,777592.8388893,651121.9849837,686848.847004,752110.940641,776466.8779043,738420.7151887572,731954.1470145144,3,216,1,242.92727272727274
2016-08-04,622883.098161,5955,54,33,41.92,0,2016,8,4,3,31,0,779844.8100532,533256.2493581,578823.6890245,591702.7820185,794855.8529142287,745063.2839779856,732944.6423506644,3,217,1,108.27272727272727
2016-08-05,704092.7391311,11624,54,33,41.83,1,2016,8,5,4,31,0,622883.098161,669585.8378729,646633.655341,688563.400224,807659.6884575001,748210.3846305928,734058.2250700392,3,218,1,211.34545454545454
2016-08-08,715195.5388238,6231,54,33,43.06,0,2016,8,8,0,32,0,904321.436838,895580.405053,697383.602092,688436.1450485,791888.3628611572,758962.0691007785,733272.7863783606,3,221,2,113.2909090909091
2016-08-09,635538.981035,8593,54,33,42.78,0,2016,8,9,1,32,0,715195.5388238,777592.8388893,622771.923903,627039.780111,766119.0962569857,760234.350295907,734228.4790131928,3,222,2,156.23636363636365
2016-08-10,658457.436112,13998,54,33,41.75,1,2016,8,10,2,32,0,635538.981035,779844.8100532,651121.9849837,642494.4024465,745825.6879920857,761146.2829481929,734532.0219033357,3,223,2,254.5090909090909
2016-08-11,596729.279945,6448,54,33,43.51,0,2016,8,11,3,32,0,658457.436112,622883.098161,533256.2493581,535124.328126,728484.6345719142,761670.2437430714,735102.130248532,3,224,2,117.23636363636363
2016-08-12,745662.5051491,11760,54,33,44.47,1,2016,8,12,4,32,0,596729.279945,704092.7391311,669585.8378729,675032.4290353,724748.3748267713,766204.0316421356,737302.3070992108,3,225,2,213.8181818181818
2016-08-15,720032.299881,6925,54,33,45.72,1,2016,8,15,0,33,0,761826.1289779,715195.5388238,895580.405053,702619.751022,689759.3984442429,740823.8806527,727573.1121835964,3,228,3,125.9090909090909
2016-08-16,718671.651353,8896,54,33,46.57,0,2016,8,16,1,33,0,720032.299881,635538.981035,777592.8388893,633176.2922806,690450.364309557,728284.7302832715,728194.9889285607,3,229,3,161.74545454545455
2016-08-17,725945.703034,14445,54,33,46.81,0,2016,8,17,2,33,0,718671.651353,658457.436112,779844.8100532,686848.847004,702326.4600692715,724076.0740306786,731248.3946097179,3,230,3,262.6363636363636
2016-08-18,577350.5209386,6847,54,33,48.2,0,2016,8,18,3,33,0,725945.703034,596729.279945,622883.098161,578823.6890245,711967.6410581284,720226.1378150216,732644.7108965035,3,231,3,124.49090909090908
2016-08-19,678767.115815,12171,54,33,48.48,0,2016,8,19,4,33,0,577350.5209386,745662.5051491,704092.7391311,646633.655341,709199.2469143572,716973.8108705643,732592.0977505787,3,232,3,221.29090909090908
2016-08-22,714866.233843,6907,54,33,46.8,0,2016,8,22,0,34,0,901870.149939,720032.299881,715195.5388238,697383.602092,735946.2538286571,712852.82613645,735907.4476186143,3,235,4,125.58181818181818
2016-08-23,660819.9779755,8720,54,33,47.54,0,2016,8,23,1,34,0,714866.233843,718671.651353,635538.981035,622771.923903,735208.2443946572,712829.3043521072,736531.827324007,3,236,4,158.54545454545453
2016-08-24,674613.0479498,13484,54,33,46.29,1,2016,8,24,2,34,0,660819.9779755,725945.703034,658457.436112,651121.9849837,726943.7196264428,714635.0898478571,737890.6863980249,3,237,4,245.16363636363636
2016-08-25,554421.529139,5714,54,33,46.97,0,2016,8,25,3,34,0,674613.0479498,577350.5209386,596729.279945,533256.2493581,719610.4831858429,715789.0621219857,738729.6529325285,3,238,4,103.89090909090909
2016-08-26,646698.272887,11058,54,33,47.64,0,2016,8,26,4,34,0,554421.529139,678767.115815,745662.5051491,669585.8378729,716334.9129287571,712767.0799215572,739485.5557818463,3,239,4,201.05454545454546
2016-08-29,671845.736816,6096,54,33,46.97,0,2016,8,29,0,35,0,858802.419759,714866.233843,720032.299881,895580.405053,700181.2880056143,718063.7709171356,729443.8257849178,3,242,5,110.83636363636364
2016-08-30,624711.335056,8397,54,33,46.32,0,2016,8,30,1,35,0,671845.736816,660819.9779755,718671.651353,777592.8388893,694035.5027160429,714621.87355535,721453.3019193106,3,243,5,152.6727272727273
2016-08-31,731430.1240452,14079,54,33,44.68,0,2016,8,31,2,35,0,624711.335056,674613.0479498,725945.703034,779844.8100532,688877.1251561142,707910.4223912786,715993.2482109786,3,244,5,255.98181818181817
2016-09-01,718105.570925,6204,54,33,43.17,0,2016,9,1,3,35,0,731430.1240452,554421.529139,577350.5209386,622883.098161,696993.8503125999,708302.1667492214,714264.1522821214,3,245,1,112.8
2016-09-02,837129.587642,11445,54,33,44.39,0,2016,9,2,4,35,0,718105.570925,646698.272887,678767.115815,704092.7391311,720377.2848534571,718356.0988911071,717664.9548808357,3,246,1,208.0909090909091
2016-09-05,813763.2950235,5446,54,33,44.620000000000005,0,2016,9,5,0,36,0,1109985.857533,671845.736816,714866.233843,715195.5388238,821541.3461336,760861.3170696071,736857.0716030287,3,249,1,99.01818181818182
2016-09-06,751583.025072,7130,54,33,44.85,0,2016,9,6,1,36,0,813763.2950235,624711.335056,660819.9779755,635538.981035,841815.2830203857,767925.3928682143,740377.3486101606,3,250,1,129.63636363636363
2016-09-07,738543.916999,12437,54,33,45.47,0,2016,9,7,2,36,0,751583.025072,731430.1240452,674613.0479498,658457.436112,859939.8101655286,774408.4676608214,744521.7787543393,3,251,1,226.12727272727273
2016-09-08,595849.2986095,5757,54,33,47.63,0,2016,9,8,3,36,0,738543.916999,718105.570925,554421.529139,596729.279945,860956.0663017858,778974.9583071929,747382.0102145893,3,252,2,104.67272727272727
2016-09-09,658969.026968,11435,54,33,45.88,0,2016,9,9,4,36,0,595849.2986095,837129.587642,646698.272887,745662.5051491,843490.8845424287,781934.084697943,747350.5823097499,3,253,2,207.9090909090909
2016-09-12,678776.4591265,5902,54,33,46.28,0,2016,9,12,0,37,0,1017369.2242663,813763.2950235,671845.736816,720032.299881,784573.7637124715,803057.5549230358,760560.6629200857,3,256,2,107.30909090909091
2016-09-13,603427.946974,7836,54,33,44.91,0,2016,9,13,1,37,0,678776.4591265,751583.025072,624711.335056,718671.651353,765289.9300129,803552.6065166428,759087.2400359965,3,257,2,142.47272727272727
2016-09-14,624262.071976,13238,54,33,43.62,0,2016,9,14,2,37,0,603427.946974,738543.916999,731430.1240452,725945.703034,744124.9188560428,802032.3645107858,754971.3934510321,3,258,2,240.6909090909091
2016-09-15,568324.812986,8373,54,33,43.85,0,2016,9,15,3,37,0,624262.071976,595849.2986095,718105.570925,577350.5209386,727798.9409956143,794377.5036487,751339.8351989608,3,259,3,152.23636363636365
2016-09-16,691912.601466,14453,54,33,43.04,0,2016,9,16,4,37,0,568324.812986,658969.026968,837129.587642,678767.115815,723866.8716208285,783678.8780816287,751017.4884863679,3,260,3,262.7818181818182
2016-09-19,681159.341976,8924,54,33,43.34,0,2016,9,19,0,38,0,1018662.657394,678776.4591265,813763.2950235,714866.233843,726369.4067757857,755471.5852441285,758166.4511568678,3,263,3,162.25454545454545
2016-09-20,650980.3219717001,10992,54,33,43.85,0,2016,9,20,1,38,0,681159.341976,603427.946974,751583.025072,660819.9779755,726709.8186114285,745999.8743121643,756962.6335901894,3,264,3,199.85454545454544
2016-09-21,666928.400013,16166,54,33,45.33,0,2016,9,21,2,38,0,650980.3219717001,624262.071976,738543.916999,674613.0479498,733503.0150396713,738813.966947857,756611.2173043394,3,265,3,293.92727272727274
2016-09-22,533276.332017,9185,54,33,46.1,0,2016,9,22,3,38,0,666928.400013,568324.812986,595849.2986095,554421.529139,739598.2047592428,733698.5728774286,756336.7655923107,3,266,4,167.0
2016-09-23,663685.9846653,14938,54,33,44.36,0,2016,9,23,4,38,0,533276.332017,691912.601466,658969.026968,646698.272887,734591.2789065286,729229.0752636784,755581.5799808108,3,267,4,271.6
2016-09-26,664217.4402937,9248,54,33,45.6,0,2016,9,26,0,39,0,952352.5509251,681159.341976,678776.4591265,671845.736816,715744.7602235858,721057.0834996857,762057.3192113608,3,270,4,168.14545454545456
2016-09-27,587908.3278165,11118,54,33,44.65,0,2016,9,27,1,39,0,664217.4402937,650980.3219717001,603427.946974,624711.335056,713324.4885546856,720017.1535830571,761784.88004985,3,271,4,202.14545454545456
2016-09-28,631761.1750463,15766,54,33,47.07,1,2016,9,28,2,39,0,587908.3278165,666928.400013,624262.071976,731430.1240452,704314.2036753715,718908.6093575213,760470.4869341535,3,272,4,286.6545454545454
2016-09-29,520744.9210333,8746,54,33,47.72,0,2016,9,29,3,39,0,631761.1750463,533276.332017,568324.812986,718105.570925,699290.3143944143,719444.2595768286,756910.8816127643,3,273,5,159.01818181818183
2016-09-30,703198.490806,14020,54,33,47.72,0,2016,9,30,4,39,0,520744.9210333,663685.9846653,691912.601466,837129.587642,697500.1128253143,716045.6958659214,749862.286973775,3,274,5,254.9090909090909
2016-10-03,833060.55889,8527,54,33,48.8,0,2016,10,3,0,40,0,1256480.1709663,664217.4402937,681159.341976,813763.2950235,791334.8834560142,753539.8218398,754505.7035419643,4,277,1,155.03636363636363
2016-10-04,724113.096039,11381,54,33,48.67,0,2016,10,4,1,40,0,833060.55889,587908.3278165,650980.3219717001,751583.025072,815455.3289697714,764389.9087622286,755194.8915371964,4,278,1,206.92727272727274
2016-10-05,749712.3000211,16510,54,33,49.75,0,2016,10,5,2,40,0,724113.096039,631761.1750463,666928.400013,738543.916999,834913.1530015571,769613.6783384643,754213.8226431607,4,279,1,300.1818181818182
2016-10-06,581429.340158,8844,54,33,50.44,0,2016,10,6,3,40,0,749712.3000211,520744.9210333,533276.332017,595849.2986095,851763.3137122429,775526.8140533286,754612.6934653785,4,280,1,160.8
2016-10-07,797612.239327,14565,54,33,49.76,1,2016,10,7,4,40,0,581429.340158,703198.490806,663685.9846653,658969.026968,860432.5164443428,778966.3146348286,754097.6949492536,4,281,1,264.8181818181818
2016-10-10,725312.8469015,9518,54,33,49.76,0,2016,10,10,0,41,0,1088251.479908,833060.55889,664217.4402937,678776.4591265,815247.2458820144,803291.0646690142,762174.07408435,4,284,2,173.05454545454546
2016-10-11,625271.993952,11499,54,33,50.72,0,2016,10,11,1,41,0,725312.8469015,724113.096039,587908.3278165,603427.946974,799854.7155979428,807655.0222838571,763836.0879334571,4,285,2,209.07272727272726
2016-10-12,665126.077693,15499,54,33,50.14,0,2016,10,12,2,41,0,625271.993952,749712.3000211,631761.1750463,624262.071976,785734.5581569428,810323.8555792499,764616.2324683858,4,286,2,281.8
2016-10-13,558859.8909975,9141,54,33,50.47,0,2016,10,13,3,41,0,665126.077693,581429.340158,520744.9210333,568324.812986,773650.8121100714,812707.0629111571,766075.6612439929,4,287,2,166.2
2016-10-14,667954.207226,14622,54,33,50.35,0,2016,10,14,4,41,0,558859.8909975,797612.239327,703198.490806,691912.601466,770426.6050871428,815429.5607657429,765737.6283158322,4,288,2,265.8545454545455
2016-10-17,710456.4240015,8913,54,33,49.97,0,2016,10,17,0,42,0,1104504.6882152,725312.8469015,833060.55889,681159.341976,748234.7565856,781741.0012338072,767640.4115368036,4,291,3,162.05454545454546
2016-10-18,630638.592023,10764,54,33,50.3,0,2016,10,18,1,42,0,710456.4240015,625271.993952,724113.096039,650980.3219717001,746112.4104570287,772983.5630274859,768686.7358948571,4,292,3,195.70909090909092
2016-10-19,647823.468973,15074,54,33,51.59,0,2016,10,19,2,42,0,630638.592023,665126.077693,749712.3000211,666928.400013,746879.0673243143,766306.8127406286,767960.2455395464,4,293,3,274.07272727272726
2016-10-20,583001.280078,8438,54,33,50.31,0,2016,10,20,3,42,0,647823.468973,558859.8909975,581429.340158,533276.332017,744407.2660786001,759029.0390943357,767277.9265738322,4,294,3,153.4181818181818
2016-10-21,669453.5420583,13952,54,33,50.61,0,2016,10,21,4,42,0,583001.280078,667954.207226,797612.239327,663685.9846653,747856.0359472429,759141.3205171928,769053.8175760107,4,295,3,253.6727272727273
2016-10-24,668507.6451983,8278,54,33,50.18,0,2016,10,24,0,43,0,1022953.689959,710456.4240015,725312.8469015,664217.4402937,729707.6304295429,738971.1935075715,771131.129088293,4,298,4,150.5090909090909
2016-10-25,610590.8979547,10318,54,33,49.45,0,2016,10,25,1,43,0,668507.6451983,630638.592023,625271.993952,587908.3278165,723714.9477433714,734913.6791002,771284.3506920285,4,299,4,187.6
2016-10-26,633413.8905697,20046,54,33,48.75,0,2016,10,26,2,43,0,610590.8979547,647823.468973,665126.077693,631761.1750463,720850.9914479001,733865.0293861071,772094.4424826786,4,300,4,364.4727272727273
2016-10-27,544361.4798829,12296,54,33,49.71,0,2016,10,27,3,43,0,633413.8905697,583001.280078,558859.8909975,520744.9210333,718792.4802474286,731599.8731630144,772153.4680370857,4,301,4,223.56363636363636
2016-10-28,638838.252231,18399,54,33,48.72,0,2016,10,28,4,43,0,544361.4798829,669453.5420583,667954.207226,703198.490806,713272.5087909858,730564.2723691143,772996.9165674286,4,302,4,334.5272727272727
2016-10-31,654923.5029715,13089,54,33,46.83,0,2016,10,31,0,44,0,954838.191008,668507.6451983,710456.4240015,833060.55889,698803.5791205857,714255.6047750643,747998.3030044356,4,305,5,237.98181818181817
2016-11-01,811832.445984,15036,54,33,46.66,0,2016,11,1,1,44,0,654923.5029715,610590.8979547,630638.592023,724113.096039,696862.9873738999,710288.9675586356,741636.2652930607,4,306,1,273.3818181818182
2016-11-02,969033.618953,21832,54,33,45.32,1,2016,11,2,2,44,0,811832.445984,633413.8905697,647823.468973,749712.3000211,725611.7799495143,723231.3856987071,744769.0992196678,4,307,1,396.94545454545454
2016-11-03,793811.6841115,13041,54,33,44.66,1,2016,11,3,3,44,0,969033.618953,544361.4798829,583001.280078,581429.340158,773557.4554328428,746174.9678401358,752602.0034672357,4,308,1,237.1090909090909
2016-11-04,858468.216477,17726,54,33,44.07,1,2016,11,4,4,44,0,793811.6841115,638838.252231,669453.5420583,797612.239327,809193.1988940715,761232.8538425285,760187.0871798608,4,309,1,322.2909090909091
2016-11-07,849451.0429045,12332,54,33,44.88,1,2016,11,7,0,45,0,1140367.104134,654923.5029715,668507.6451983,725312.8469015,873741.1244714287,786272.3517960071,762621.7726517894,4,312,1,224.21818181818182
2016-11-08,767439.628434,13995,54,33,44.96,0,2016,11,8,1,45,0,849451.0429045,811832.445984,610590.8979547,625271.993952,901530.7730332857,799196.8802035928,767055.2796518964,4,313,2,254.45454545454547
2016-11-09,790276.839009,21413,54,33,45.2,0,2016,11,9,2,45,0,767439.628434,969033.618953,633413.8905697,665126.077693,895188.9419547142,810400.3609521143,772132.6951691107,4,314,2,389.3272727272727
2016-11-10,588241.7590247,11964,54,33,44.62,1,2016,11,10,3,45,0,790276.839009,793811.6841115,544361.4798829,558859.8909975,869652.2591055714,821604.8572692071,776602.3652161107,4,315,2,217.52727272727273
2016-11-11,713396.4541223,17688,54,33,43.39,1,2016,11,11,4,45,0,588241.7590247,858468.216477,638838.252231,667954.207226,840285.1269503143,824739.162922193,777651.7176456535,4,316,2,321.6
2016-11-14,735723.172977,10519,54,33,43.29,0,2016,11,14,0,46,0,1188982.232398,849451.0429045,654923.5029715,710456.4240015,832512.9611193571,853127.0427953929,783691.3237852285,4,319,2,191.25454545454545
2016-11-15,691801.6290437999,13178,54,33,45.86,0,2016,11,15,1,46,0,735723.172977,767439.628434,811832.445984,630638.592023,816266.1225582857,858898.4477957857,784593.7076772107,4,320,3,239.6
2016-11-16,830431.7415873,20041,54,33,45.56,0,2016,11,16,2,46,0,691801.6290437999,790276.839009,969033.618953,647823.468973,805460.6940739715,850324.8180143429,786778.1018565249,4,321,3,364.3818181818182
2016-11-17,615228.2560159,9983,54,33,45.37,0,2016,11,17,3,46,0,830431.7415873,588241.7590247,793811.6841115,583001.280078,811197.1087280143,840424.6839167929,793299.8258784643,4,322,3,181.5090909090909
2016-11-18,738265.552222,15252,54,33,45.69,0,2016,11,18,4,46,0,615228.2560159,713396.4541223,858468.216477,669453.5420583,815052.3225839,827668.7247671073,794450.7893048178,4,323,3,277.3090909090909
2016-11-21,773762.280859,11295,54,33,47.48,0,2016,11,21,0,47,0,1125178.987911,735723.172977,849451.0429045,668507.6451983,810326.4772529572,821419.7191861571,803846.0354910822,4,326,3,205.36363636363637
2016-11-22,690281.251004,13276,54,33,48.07,0,2016,11,22,1,47,0,773762.280859,691801.6290437999,767439.628434,610590.8979547,815760.6355218142,816013.37904005,807605.1296218215,4,327,4,241.38181818181818
2016-11-23,753685.041456,20488,54,33,46.72,0,2016,11,23,2,47,0,690281.251004,830431.7415873,790276.839009,633413.8905697,815543.4386589857,810502.0663664786,810451.2136592964,4,328,4,372.5090909090909
2016-11-24,595457.3062203,11234,54,33,46.72,0,2016,11,24,3,47,0,753685.041456,615228.2560159,588241.7590247,544361.4798829,804579.6243545143,807888.3665412642,814746.6119052358,4,329,4,204.25454545454545
2016-11-25,737819.484836,17137,54,33,46.72,1,2016,11,25,4,47,0,595457.3062203,738265.552222,713396.4541223,638838.252231,801755.2029551428,808403.7627695213,816571.4628458573,4,330,4,311.58181818181816
2016-11-28,752583.7680527,11861,54,33,45.66,1,2016,11,28,0,48,0,1056721.5920875,773762.280859,735723.172977,654923.5029715,787970.5399781143,799148.5086155357,826137.7757054643,4,333,4,215.65454545454546
2016-11-29,645760.5082353,13347,54,33,45.29,0,2016,11,29,1,48,0,752583.7680527,690281.251004,691801.6290437999,811832.445984,784945.0381486429,800352.8368352286,829625.6423155072,4,334,5,242.6727272727273
2016-11-30,767361.704324,19424,54,33,49.41,0,2016,11,30,2,48,0,645760.5082353,753685.041456,830431.7415873,969033.618953,778584.9320388285,797064.1853489071,823694.501681625,4,335,5,353.1636363636364
2016-12-01,843603.315088,12985,54,33,51.08,0,2016,12,1,3,48,0,767361.704324,595457.3062203,615228.2560159,793811.6841115,780538.7410199714,792559.1826872429,816491.9333020179,4,336,1,236.0909090909091
2016-12-02,853454.930795,18819,54,33,51.7,0,2016,12,2,4,48,0,843603.315088,737819.484836,738265.552222,858468.216477,815988.1708582144,808871.6869066785,818270.2058368928,4,337,1,342.1636363636364
2016-12-05,896824.938971,13159,54,33,51.72,1,2016,12,5,0,49,0,1276195.0362097,752583.7680527,773762.280859,849451.0429045,893199.9756805286,840585.2578293214,831002.4885077393,4,340,1,239.25454545454545
2016-12-06,932546.385931,15573,54,33,50.95,1,2016,12,6,1,49,0,896824.938971,645760.5082353,690281.251004,767439.628434,913805.8572402857,849375.4476944644,832694.4133672572,4,341,1,283.1454545454545
2016-12-07,867653.7351403,26861,54,33,49.85,0,2016,12,7,2,49,0,932546.385931,767361.704324,753685.041456,790276.839009,954775.2683396714,866680.10018925,838591.0832778644,4,342,1,488.3818181818182
2016-12-08,674077.382905,13681,54,33,50.84,1,2016,12,8,3,49,0,867653.7351403,843603.315088,595457.3062203,588241.7590247,969102.7013134286,874820.7211667001,841354.5438539821,4,343,2,248.74545454545455
2016-12-09,774941.923982,19275,54,33,51.51,0,2016,12,9,4,49,0,674077.382905,853454.930795,737819.484836,713396.4541223,944884.7110015714,880436.4409298928,844420.1018497072,4,344,2,350.45454545454544
2016-12-12,844251.703802,13791,54,33,52.74,0,2016,12,12,0,50,0,1119324.243986,896824.938971,752583.7680527,735723.172977,883631.3366903287,888415.6561854285,843782.0824004821,4,347,2,250.74545454545455
2016-12-13,747161.615593,16204,54,33,52.99,0,2016,12,13,1,50,0,844251.703802,932546.385931,645760.5082353,691801.6290437999,876120.8745233285,894963.3658818072,847658.1013585179,4,348,2,294.6181818181818
2016-12-14,829763.2190675,21728,54,33,51.01,0,2016,12,14,2,50,0,747161.615593,867653.7351403,767361.704324,830431.7415873,849637.3359036144,902206.3021216429,849635.2437352751,4,349,2,395.05454545454546
2016-12-15,747641.1828753001,14623,54,33,50.9,0,2016,12,15,3,50,0,829763.2190675,674077.382905,843603.315088,615228.2560159,844224.4050360714,906663.55317475,849611.3679309963,4,350,3,265.8727272727273
2016-12-16,918899.786306,20131,54,33,51.93,0,2016,12,16,4,50,0,747641.1828753001,774941.923982,853454.930795,738265.552222,854733.5193175429,899809.1151595572,854340.401033118,4,351,3,366.0181818181818
2016-12-19,1028242.8227987,15014,54,33,52.13,0,2016,12,19,0,51,0,1260471.90859,844251.703802,896824.938971,773762.280859,917120.7206404429,900376.0286653858,870480.6432473535,4,354,3,272.9818181818182
2016-12-20,1080402.388032,17863,54,33,52.22,0,2016,12,20,1,51,0,1028242.8227987,747161.615593,932546.385931,690281.251004,943405.1662114001,909763.0203673643,879569.2340309144,4,355,3,324.7818181818182
2016-12-21,1181307.3270735,23427,54,33,51.44,1,2016,12,21,2,51,0,1080402.388032,829763.2190675,867653.7351403,753685.041456,991010.9908455428,920324.1633745786,893502.1317819144,4,356,3,425.94545454545454
2016-12-22,1135849.391084,15486,54,33,51.98,1,2016,12,22,3,51,0,1181307.3270735,747641.1828753001,674077.382905,595457.3062203,1041231.5777035428,942727.991369807,908774.3562682535,4,357,4,281.56363636363636
2016-12-23,1282145.5171351,21531,54,33,52.01,1,2016,12,23,4,51,0,1135849.391084,918899.786306,774941.923982,737819.484836,1096689.8931619285,975711.7062397357,928074.0735848142,4,358,4,391.4727272727273
2016-12-26,1032770.748898,14818,54,33,52.415,1,2016,12,26,0,52,0,1246837.8430543,1260471.90859,1119324.243986,1056721.5920875,1173608.171109657,1035282.4698319072,959613.2540122928,4,361,4,269.41818181818184
2016-12-27,842475.490118,16147,54,33,52.82,0,2016,12,27,1,52,0,1032770.748898,1028242.8227987,844251.703802,752583.7680527,1141079.4340108,1029100.0773256214,958757.8667555249,4,362,4,293.58181818181816
2016-12-28,951533.7138481,23634,54,33,54.01,0,2016,12,28,2,52,0,842475.490118,1080402.388032,747161.615593,645760.5082353,1114541.2436278427,1028973.2049196213,961968.2854007141,4,363,4,429.7090909090909
2016-12-29,894108.236835,15877,54,33,53.8,0,2016,12,29,3,52,0,951533.7138481,1181307.3270735,829763.2190675,767361.704324,1096131.433030143,1043571.2119378429,972888.7570297428,4,364,5,288.6727272727273
2016-12-30,1163643.0379923,21974,54,33,53.75,0,2016,12,30,4,52,0,894108.236835,1135849.391084,747641.1828753001,843603.315088,1055102.9915675002,1048167.2846355214,977415.4189051358,4,365,5,399.5272727272727
2017-01-02,1402306.370834,11812,54,33,53.055,1,2017,1,2,0,1,0,12082.500997,1032770.748898,1260471.90859,1276195.0362097,857946.6486767716,1015777.4098932144,958638.2595514321,1,2,1,214.76363636363635
2017-01-03,1104377.0798245,13906,54,33,52.36,0,2017,1,3,1,1,0,1402306.370834,842475.490118,1028242.8227987,896824.938971,910737.4518104857,1025908.4429106427,963142.2357880144,1,3,1,252.83636363636364
2017-01-04,990093.463742,22918,54,33,53.26,0,2017,1,4,2,1,0,1104377.0798245,951533.7138481,1080402.388032,932546.385931,948151.9646257,1031346.6041267716,970554.8122470678,1,4,1,416.6909090909091
2017-01-05,777620.9540695,8550,54,33,53.77,0,2017,1,5,3,1,0,990093.463742,894108.236835,1181307.3270735,867653.7351403,953660.5003248286,1024895.9666774857,972610.065026032,1,5,1,155.45454545454547
2017-01-06,839600.237989,15539,54,33,53.98,0,2017,1,6,4,1,0,777620.9540695,1163643.0379923,1135849.391084,674077.382905,937019.459929757,996061.2257486286,969394.6085592179,1,6,1,282.5272727272727
2017-01-09,793724.8969065,9647,54,33,51.95,0,2017,1,9,0,2,0,1192543.750978,1402306.370834,1032770.748898,1119324.243986,1058621.165198,958283.9069373857,996783.1883846464,1,9,2,175.4
